,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19,Gene_20,Gene_21,Gene_22,Gene_23,Gene_24,Gene_25,Gene_26,Gene_27,Gene_28,Gene_29,Gene_30
Cell_256,2.936022720756509,0.7129418890632533,4.767433685747727,2.1661182617357193,2.723426084994875,0.8605654607063755,0.36392005487621126,1.4002570863189652,0.744358304890548,5.182287724796809,0.25247322965717883,3.5583616265021907,0.15463433909018928,0.45735515435819923,0.14957134126447463,3.7141482017671117,4.4425441671174495,4.402964818016372,4.553013735495256,3.4847455750966656,0.07280486202648463,0.42970726168107537,0.8518260884466209,2.839132228027314,1.3218781863857574,0.7519140609882919,0.21396538904134585,1.373868199767293,3.369291101839533,0.8886905922765859
Cell_257,0.479014087689524,1.9338285019458459,2.92762470724103,1.0090090327729782,2.1228773871017745,0.7913826715085465,2.205791156297154,3.4998559453404967,2.4746195496966723,1.8691295878032521,4.402403445164625,0.9318423736902354,1.8684743883184205,0.9618516509523305,1.8693967110398308,5.745864106099426,5.4597916533989705,3.996626742442599,2.9145398225118258,3.621369185502221,2.079432763112843,1.5735035852497936,1.7761512236532009,2.249485574411248,0.3632189666351152,2.3431000088608958,4.564888807257619,0.8518027999122394,2.6461057271482096,1.3076082256449415
Cell_258,1.7354238073962098,2.448303716848215,1.5658186333763733,0.8025490102777507,1.626602743040066,0.4765028845029761,0.2197080013946568,3.671295372761831,1.8108266567001114,2.1583601046442515,1.489938228910566,0.15573186655752289,3.4803352612083653,0.8041646566969134,0.9693411917150275,6.550958274543973,2.7992174094583087,3.9417250808507553,3.9554447410971676,3.153168456193653,1.3283785253426517,0.5252941197429449,3.5961329452571436,0.19785600985895774,0.30894107079673694,0.8895908617174352,1.1962682505442448,0.6160111192382498,2.2782297981719397,1.0135762221012077
Cell_259,1.8992743171507824,3.399411890324863,4.295647126083285,0.9102194685547209,1.3185718284651062,1.5587562055994997,0.9392055389614706,0.42008592859895805,2.7761000468648542,0.4203450672086435,2.9942657294090216,1.7834859356269488,1.5085541960933397,0.5729350649559043,0.09711842406698892,6.514915929079165,4.01409225341693,4.64995450759746,4.908686902081067,4.661015404400252,1.524121560237236,1.7618708704490489,1.4177316767033836,0.5048964698228586,0.2006256440588323,0.6217286124734273,0.8375551510957333,3.5389853214359897,0.32589365369838197,3.9323580868842662
Cell_260,4.9158963921605565,0.6453796506600932,4.7872610311924575,1.056358250469141,0.9004452635670547,3.541328915831304,1.4647542046942406,1.2814532179010358,0.6123713448667054,0.6715540677691633,1.3223881330726552,3.540024793712854,0.32821097573895747,1.1090407090521075,0.2517028555620405,3.6185414080582508,5.81061810216552,3.7491362541864492,6.005059864617767,3.5855109499136297,0.6938269251296425,0.11540521863323713,2.8820352248140324,2.5604706950421363,0.26100692086146093,0.9063339404736177,0.8324923300046627,0.7628816575847666,4.942893962185646,0.7527620529151731
Cell_261,0.49329943634985435,0.13738338513163223,0.5215956316297752,3.531029963348744,1.4505429898901037,1.4534946088048089,0.5567352484797314,3.1169570870752175,1.9038085258657322,0.7740212392802308,0.41482165501265067,1.111696795741853,0.4550854398804825,0.9943157443925679,1.3362951057680705,5.158261020544536,4.209040818101018,3.0555538294315534,4.205529073483742,4.7383456064033584,4.325949870694627,1.2013350475042894,2.5402079767593952,0.8151157303409098,0.46413380876582055,1.7825931900234664,0.558307942729365,2.189623587497718,0.30048729920458134,1.5897182301490234
Cell_262,1.1721681472034806,3.7156576554974023,1.7304672961961218,1.051436445662758,2.328167118544725,0.03769801578735986,1.917078601616754,2.0599115854093144,2.256091354203102,2.1268288206397674,1.851123954778583,0.852272959297501,1.362554294766908,0.6395694577347095,0.5041110335803516,2.6555866321766812,3.046467805101419,4.457465981704603,7.344595928886223,5.515220790846649,1.5464169757764499,2.975880243075794,1.2118764694687518,1.8746234721578763,0.8554265785197595,1.184074108714605,0.9346490837921442,0.1780847072341507,0.18390780870349208,0.2647600768267249
Cell_263,1.5558988022658915,3.3406808581118734,2.967507346047377,1.8911049587556652,0.7184879241993744,0.48743666639952665,1.325109667033048,0.6997260163301093,0.23496922529312184,0.40924717796632226,0.8492089706283392,3.2546864052496347,0.14753672078945576,0.31384501947200366,0.9193723666711793,2.9660746429546867,5.121542005662732,4.775244806193507,2.9098920787907447,3.9421556141077305,1.3752055311467029,2.066519752771134,0.30965509942155367,1.4547272324873222,0.8709799394926914,2.947030819440051,0.7243411436793876,0.23696605955772027,0.5888658827046324,0.10311069617048157
Cell_264,0.14652671178704513,1.7229442694451766,1.562243657470975,1.804155862336116,0.6489270532342913,0.4209676190946973,5.545921458276691,1.3074335987695103,0.3663995101269898,3.5990838340672515,3.2064024904078274,1.9635204301414462,0.9874344075883285,0.4929768315940914,0.7532813082876761,5.950602477530431,3.8482068662178963,3.0653481056168843,5.250854401755902,4.531263651126082,0.5856357692310685,0.6430492489139638,0.06803970887315731,0.690155305398705,2.667855995425239,0.42743476636742206,6.213250470381897,1.1333322445960226,0.210812212311376,5.258029925270845
Cell_265,4.138250516660958,2.33781664045609,0.47559566105258033,1.5403692275315966,1.5656774518077072,1.8085252507969174,0.2939610755257244,1.1928051538843163,0.5267820438571404,1.7934895793816215,0.3337927168645354,1.038492751417258,0.58794197731795,1.57814230403491,1.9305768614124088,3.82675092841543,2.9641009826121802,3.0898231503619096,4.699433057552136,5.43264961754994,0.42504202998394647,0.2778343244392545,0.2200774300729729,2.858015089684062,2.278043654265041,1.231287425989496,3.4052181030497684,0.7154671768418946,0.9448007345535515,2.1614115671116125
Cell_266,0.3857196011916523,0.6784703527704151,1.5476642491698116,1.674980095571707,1.4288404547250582,0.3852248604959267,2.694890731057896,3.2047335999973092,1.0876822069442842,1.1078172437134597,3.4513480117924713,0.13908363750567948,1.09933701799791,0.34772688833946985,3.1181626154513276,5.352665820627767,4.507768755989387,5.024668810371658,6.976564765871751,4.361322140016325,1.9499184009373542,2.286642670251762,1.0762253914328448,1.4763652393115279,0.7865806024973765,1.7869768102022872,1.324581087678945,1.5748022297077473,2.2284974197054153,3.5719650487756693
Cell_267,1.5454417668853064,0.6635396100844139,2.1418391542575277,0.05643141922334168,3.1573596013938445,0.29478508700575257,0.47556880527300993,0.7457554977676369,2.4431739869366074,0.15940874531136887,0.3145266056054469,3.194879388040234,1.0064208031725677,1.5224799613679054,4.407500899921299,3.8042570553949333,3.7945489296325556,3.8987882049154314,6.478690705752738,4.282973298314667,2.5796818892311166,1.2487170844595923,0.35098935784242,0.754624322422862,0.10397916931557459,1.7481444643579305,0.5768571398134965,0.5665474378897605,0.7783111602233976,0.17173909993231126
Cell_268,1.8624727983483698,3.1036673274287567,1.5338596882554605,2.8454400659159216,0.106067761292374,2.0678796121623453,2.0078203423296053,1.9268902910360775,1.80922386477703,1.5495407279868711,4.874667083585086,0.21717524730653334,4.199079161450777,2.139228845580386,1.1782392117278049,3.8791440869822122,3.779241502289108,4.044337485204428,5.315114119443409,5.664189886778942,1.1518421178533937,0.509243980208842,0.8531816396174279,0.7569207645755479,0.7572735199486664,0.12147485596111504,3.6488704279478315,2.364609831793717,2.2774097960465784,1.516493326043819
Cell_269,1.2923055240553585,2.6700587648898,1.8932239496089376,1.0319353673666924,4.81728836462783,2.344007443038371,1.2340066105148704,1.184584469046482,0.4311141792305385,0.1374921021845827,0.6894261062337462,1.7277258986072557,0.5988981061195622,0.7939773611838051,1.1122904413050372,7.054129290707898,2.8706985952194,4.4920036999778965,5.994928791622092,3.4146455582989326,0.6445738318636596,0.09143043103302069,1.6437938175717337,0.4082185886812638,1.3875769552384494,2.3016750175147025,1.1478692419974044,3.1732579085807675,0.9218158749527803,0.937019663189522
Cell_270,3.3567601620495426,2.643364377122681,1.1428915862085984,3.3572906440719055,1.392632521176609,0.7321729640800239,3.2036249720204832,0.5030968063523636,0.23605424524192828,4.301084784433386,0.40795671246598325,2.116645712307464,4.671030672957546,0.6616129110485096,1.0657843703837089,4.717579152301646,4.79513872979291,4.118104748774604,5.5132840412459725,4.38215183539364,3.003503021190771,1.6349783736393015,0.4254366983952051,1.3776875488608147,0.19264818999518837,2.2783765351021255,0.3344984799274946,1.5472808627136536,2.3403611993122038,1.024398518938406
Cell_271,1.298382692754454,2.456835640203712,1.634433959282576,0.9407609152552671,0.48718608955850856,2.975482295404695,1.2686100083376697,0.577579819281093,0.2009010596980817,1.2912138428879383,0.9826602771745977,0.49326553632525094,1.6598253450099134,0.499776572788251,3.5315892579013384,3.901349247121456,3.10604975439614,3.866379040230152,6.221263968894884,3.857139746868903,1.985337589268862,2.207795936587518,1.2765596022850307,3.8720922291571203,0.5181182706187991,0.3835042775034363,0.6806479193416113,0.8563970186842397,0.7971152995753653,0.46408734632309717
Cell_272,0.7489956244479005,1.139401562469574,2.0821288918736545,1.4218718563850619,2.108580752166038,0.621235278942928,1.0918604653380044,0.8159282959723574,0.26361676416333873,0.0696358276024193,0.5828870463561924,1.8601428377587987,1.372284010334772,1.1899387253172542,2.962742619875486,4.034973907406283,4.955325059304814,3.4417846726291645,4.679182655484771,5.887507152754569,0.2761538526417887,1.9389834815474232,1.4208304651500963,0.6875207473805167,0.05778322677814331,1.1811142431359773,6.010522193787349,0.1753140480763713,0.25095906964374065,1.4316044383123818
Cell_273,0.25323339449474475,2.0962123654726694,1.3435331205016492,0.3783024487339368,0.501099047398581,0.19050833821531413,2.5267893628308444,2.5631977482786206,2.9057310420363125,0.6307247752506343,0.4471449784379218,1.2146795681124691,2.285065467401406,0.4352061747964894,0.36368742808278137,5.518976636907789,3.348048604262022,5.418245386156818,4.151533339769201,4.258144703450229,0.9875422748246296,0.9470958933925104,1.562985538285827,1.6465859135618581,3.1459057171181706,1.3566425810198521,1.9911767360942543,1.8854936717229094,2.9661901574001046,2.5845477984270566
Cell_274,2.4601595200479034,0.31824424621589714,1.7577325838001698,0.07014862217080652,2.3679937133144975,0.798475336904747,1.1228891899652353,1.464823586872942,2.185799060718961,3.2084362327384195,3.2214836118320296,0.18962595545992947,1.1791952315507892,0.2649156101461811,0.49969973813838175,6.408310777287465,6.8785336136856285,5.236019263738124,4.772535111285511,4.946953586265256,3.095546667326649,1.7464215878006895,0.30695464908679804,1.0406331230462984,0.9140648638853062,0.3965200674940524,2.19735668688428,3.068772798090861,0.6721437726287812,0.21478944499083152
Cell_275,0.6447362882827818,1.2514559796967153,1.269529929958601,1.70153212226365,1.9962963005036864,3.1472020568696935,2.391008468920947,1.1582448578172377,0.2913490553530742,1.7638312862911258,1.971267549350676,2.398219696835702,0.44010907288807755,2.9974896937999693,1.5894803643407347,2.9016304772247694,3.673338078681725,3.761673341988338,4.73981238817628,2.955633479357474,1.2616814972557364,1.4812635811251496,2.7262821770413628,1.1777463312946985,1.7765832377321937,3.0239758753937225,1.1081740435267406,0.6260291301269717,1.8862703342429064,2.2998458536568855
Cell_276,2.9952124240631024,0.8039927833798722,0.8671206127814047,2.0719355072978622,1.729924219822475,2.0895790116060184,1.7242477438511472,1.0436603159540991,1.068039446379852,1.1252299684185147,2.546769260241728,2.670913085483437,0.1364430008983927,1.986279624311965,2.76919887306519,3.893929158633763,4.593360651415522,4.090139562162062,4.623334376163929,6.051919335268734,1.7248093586892965,3.4521263217572757,0.4938682359078363,2.52017389573482,2.142016670425186,1.2413382192103493,0.08823047342995592,1.1825810586556929,0.581140351430921,0.6335136839360318
Cell_277,1.821604471094926,1.422761573266365,1.1476080279015914,0.3497970911099297,0.057147155519635555,0.4450923667738584,0.9141697260120234,0.6258647756356188,0.8657694682428353,3.6270845412455115,1.2069847131720144,2.654195453419462,0.5597082857116192,0.5345488872177336,0.21881621253328293,4.832391448662023,3.457405412106712,8.162035731175635,3.896049359331733,3.684967071196865,0.9022598932142776,0.5864670197407194,2.706099057439551,1.5607813123752348,0.15796792077341895,0.15059196968539884,0.25708849616361235,0.32234318928218225,0.8038250898121206,2.371039436462486
Cell_278,1.217487201872564,0.23957434494007318,0.460433789827228,0.13607089389453994,1.0044645409262873,2.2716398807722347,4.892089248647922,0.3948959070500969,1.6387315637365374,4.148069128902863,2.3379064854078493,2.138192848177839,1.5264800973355157,3.2852205791559506,0.5125749130271801,5.243178823335878,3.637258092521897,4.460109940118469,2.9006408282086493,8.020497768180903,0.42816929491448663,1.3564550858110986,1.722966496436357,0.2748285707437832,1.8711842075306717,3.548450180890742,2.1617719091842016,1.0672099593350861,1.2701807067098632,0.998705195912328
Cell_279,0.6646030087096473,0.3785395137116485,0.7782539240040292,1.4207455911968963,3.671648132114445,0.9191362751897907,0.9500664177804529,0.6309125589430985,4.029477013111728,1.0974135887122078,2.157135192344125,1.8238700594974866,2.2894603431004357,2.297922509657719,0.956734566652369,3.745021311298269,6.9665756333782625,4.042900200455133,4.640529856412595,5.49973686273295,0.890521841332316,0.6450407828302948,1.3100604989914675,3.333601122692229,0.5532364728826581,2.463387628171469,0.5947450548758833,0.09910460087011214,1.407685930195804,0.4543365593663026
Cell_280,0.644596272175404,0.38863829164198566,4.381388160312352,1.414125220148085,0.90626426980514,0.3765508374385633,1.2511313976255243,2.567942153194014,1.5201011170638874,2.974195992087625,4.790298218457154,0.9830683597655526,0.6874160441438418,4.622556345474374,1.7413504597083027,3.6040178822188342,5.826709603222417,2.5234751229381605,3.9914793998467015,5.16396657794019,2.9599678358113644,3.1018388657741776,4.276338625939674,0.6007894164193687,2.0888284044163066,0.20424173096835463,1.4152484947394572,0.6237570684097593,0.9954553075802554,3.8827367948129474
Cell_281,0.5860083178737254,0.33354309346535316,2.338141947246818,0.05728105256223384,0.7693199953879823,0.07898966880742402,0.251592929814622,0.0764395249974057,1.9424887408045295,1.3885052606896104,0.2000930811508343,0.1366884294460922,0.7417501886004728,1.1466308288523723,5.2236429249620775,3.035563518008104,4.3433860376435565,5.803639310161371,5.70776430715112,5.304939190064998,1.9666060438234754,1.5260722128143298,1.5960855947641308,1.2832032912802773,1.4980302253096283,1.2171554694523197,5.429859802193341,1.5399029035831564,0.38530164781280324,0.2897900239714193
Cell_282,1.4371317995228508,0.8229960270729998,1.7144197496081284,0.516098827589351,1.436257522156285,1.2077628258223654,0.8329784477237097,0.43574218002798293,1.4743444755061486,1.3356168351220234,0.6207110803001262,1.646891838463102,0.8509546715785374,1.1395595893624402,0.5073354731049808,4.806211690456182,6.31601657189607,3.273069347498792,4.156019788145707,2.2574049591958394,0.967414012140461,1.9387669885636483,1.9861793628709112,1.0136719083673533,0.30010885092422634,2.349874264696274,2.528966001591524,1.8247984463154958,1.2102391483148536,0.27330784240902534
Cell_283,3.5686668311273158,1.607510063879979,0.4539796331847852,0.15797629025738963,0.11260534335586546,1.4344729576128556,2.589873559015384,2.4563277851001617,0.47956518900303874,3.3286250752997697,3.623254046836562,2.386742498942286,0.14776087892351192,0.7491892836414886,1.0492407201876508,5.589241890422829,4.743449282125415,5.31548023729496,4.369270336111433,4.464025262181513,1.3739255525120169,0.45994616393911253,2.472200431306693,0.3587995105923918,0.573309547057134,0.09593986748913758,0.5654096717958945,1.3477890900647618,3.6164055490399853,0.5621952541934937
Cell_284,0.93385656837363,1.6836543624635083,0.8543237161191657,2.634704523175637,0.09348089576761516,1.8645228840110886,1.2930176744924287,0.49476298959116405,2.2352176824799836,2.31205232780776,0.4003696959467736,1.5952932170076692,1.2283919003097143,0.10890768229642042,1.5140000956142186,6.605565567902273,3.930761422403519,3.7667459696230834,6.12446260593652,6.005820544786366,0.39855731467127603,1.414395487091934,0.8083676342944703,0.34886305483730695,2.9617234546749054,1.6053094363605547,1.8084586276969437,0.8632789655715448,0.9697734779804646,2.968796652287094
Cell_285,1.0519883261158391,0.9908279830275842,2.4616369058565892,1.278890749926944,1.9515837398648315,2.502737767322944,1.1482175056696697,0.6866251903843338,0.09872658504224643,0.6898964660197299,0.3501463823950168,1.5897188900143937,0.6000582797983811,0.3220038250981843,0.2545873961038037,4.506688312052272,3.955635448716838,2.8251879448761574,2.5475634908607647,3.2971046615806254,0.8349276315180676,1.3998248668744764,0.8905072978823092,0.5753087458120366,0.9805913544913691,1.6225961069620003,0.9149507356530431,2.3137621953272296,2.6145997129262644,0.763476811171431
Cell_286,2.2969397453025033,1.6626541488238402,3.628672845261497,0.5644059497026207,4.651634669475751,0.12237273352560057,0.6266640309830958,0.17290039673924656,4.400408231488519,2.5900706324023295,1.9872390804317004,3.3724300513816923,0.7775656176654628,0.14533671630534475,1.216189879818985,3.054677925289575,4.238520766329816,7.063012494923637,3.5755756675478247,7.336815893397363,0.28725104322860306,1.9136453953442452,1.30848541338128,1.0285303721465102,0.8622689160287279,1.7619212687696146,2.6727659541290865,1.1637935367669878,3.179250906209638,0.11518990112108851
Cell_287,2.4456368877410153,3.3733903666820013,0.38437373675408254,5.268421825255472,2.814759693841032,0.9831081277448444,0.8208074078075193,0.7821387958479008,0.987140097891743,1.8385413604282377,0.6150651948170317,1.1361250272741121,0.24796012077750815,2.1232999024533736,1.3605851551408807,3.4721014184610324,4.587117758723294,3.448738641909459,5.468983423195049,3.1733549713283082,1.6377867353334863,0.8325048900552261,0.12125542708657183,0.8318989219231483,0.36188527672031917,1.9852583702498412,1.4686211963386422,0.5676872322717426,0.6311719930262507,3.9246838896424467
Cell_288,3.0620303366672967,1.338896599086142,3.3926770454658612,0.8882942758338422,2.4818831125504572,0.557451591248191,0.6474183513317817,0.6052879875789021,2.6288550432348647,0.7310206764191755,0.8666114385447662,1.560965020201709,2.5817326701888494,0.1948176899382123,0.7797942040361594,6.348586881049856,4.047334135030419,3.8406550528753556,2.8768429181142943,5.199860054398235,3.3033240168718456,2.0738777838442037,0.6365091172595966,2.8898038304489595,0.7710684074697978,0.5894068942422915,1.3688062336303652,3.09250267389292,1.1979048004256552,1.4344039591713305
Cell_289,0.42663893703660916,0.41918208292188797,0.1277029928947258,0.416941621874432,0.4375138253498999,1.4665387930391431,2.1674969137504245,0.7007306226901584,0.16457495943893996,1.2548745076761159,3.337718242097383,1.774038312231251,0.49888920425499017,2.567729254134217,0.2501438422044246,3.918522377921396,6.121572433177164,4.097671572063692,5.434212697282456,3.706184838020949,1.750537965955037,0.5435914113111352,1.6416270528712946,1.183941358365143,0.5933815422807287,0.8101163645350132,0.2411079299348963,1.8133356278014772,2.9068255916769448,0.6725623273826931
Cell_290,1.2272307186232794,0.7038068115756416,0.73526131319208,0.1201849850525808,0.06999885427880799,2.9552238576583476,0.10268070291691014,1.458621375081929,2.07287565826774,1.3505809296443128,0.8809194482585141,3.0632806214342825,0.29566015765934445,1.0237010453142612,1.1702086291423386,6.2505820977267135,3.8745562481047786,8.032041438196886,6.143625179839737,4.667639482674884,3.1473528162636164,3.250744449447566,0.18286750406614075,2.2353284345314703,1.3243682342048384,0.3882748861709896,0.9962996052895912,3.4401490957504817,2.147758273322388,0.6110307231701979
Cell_291,4.088619949704394,4.132453266561227,1.9865364077267924,2.1414420761896715,3.670100057104769,1.9668960814041865,0.6229173301062527,0.44669688027017845,0.1288172938622323,2.221393644048164,1.263337981072529,0.47918047236551076,0.1664027083410423,2.31709698903394,0.42892862652582164,3.6756080659206996,3.686914117970357,3.674179425736159,3.958494902706667,4.019796536245092,0.37561719378089176,1.5934226411988919,2.7985486396753485,0.8350706082245836,0.6752534556526362,0.8595391052004465,0.392106337957541,1.075611313060761,0.6113341862718281,0.2627072684503557
Cell_292,1.724349607341338,3.1091930661550125,1.102451659272312,2.236241222604402,2.086461049757817,3.8032159731825743,2.0514258700617205,1.2462751182918286,0.8430536100600875,0.5346344390045293,1.145570675193642,2.4702361375860953,3.3020432721400566,0.5489911793876167,0.6614993212530587,6.752789944207073,7.018416028980923,2.949395115368073,3.856651224758488,4.977219092787076,1.8706176005951005,0.13898898992157077,1.1391247020040125,0.8239733706526762,0.2256352746255991,2.1514014319240586,3.210151288558968,1.2359446905166855,0.8419590705783453,1.2997222404349371
Cell_293,2.2778524394511375,3.403869813899747,0.5917400017031378,1.5244989660053663,1.2268014881798694,0.6297570009452891,4.364238848319922,2.166827384284174,2.879909020948272,0.38698707067097443,1.9664543667386556,1.317401116316487,1.1339487785442302,5.109608210479746,0.5737786621297893,3.6904858587147586,2.937351676077685,5.378339413149142,5.90099328057906,3.8613422882343063,1.4629794008082992,1.8417206981329204,1.160303121434624,1.241986153221757,1.137602020768806,1.4564859345059182,0.9014150019496391,2.464442614663283,1.1682977636606102,0.8153406567873922
Cell_294,0.5812780167200404,0.9938368925956088,3.8830469781843298,2.359287945195273,1.8912837177184953,2.553635837413653,0.8746699340241338,0.3870636583307915,0.29060899531874196,0.23655000583839117,1.7196877751939286,0.7804922304279884,3.7004072062283377,3.1290850776854944,2.3466703990052804,5.344637084860912,3.2260630227001985,3.0081770964925285,3.4187065504725878,4.015833950680161,1.0532663051215037,2.673559884808912,0.9905419117291843,0.5396748958299009,0.9913751999230427,1.3609336865574573,0.7160689990660764,1.0613517822357963,7.291875118517025,0.22674208138662447
Cell_295,1.2755534640382864,1.6536262247284574,1.0122183901806867,0.4121994060484313,3.650296147839236,1.2081544707908687,1.3292803748123734,2.3153639155903143,0.9727765304366188,0.8888292941669357,3.650172287411432,0.14341015791766545,1.5790704553335357,1.4604107219433613,0.7719843899155385,4.431640999701883,6.2197434717730165,3.177056769160573,4.913424479947282,3.5255973666375855,2.0059862474870642,1.6776383138575768,0.058784443810015546,0.48130358690693675,0.5677729391772046,0.40744091454354525,0.6492427067303504,1.326524556153812,2.495512627798063,0.2696823444968467
Cell_296,1.190159270987205,1.5078807339312774,2.885624417549906,3.9726495006018485,0.9667364931141995,0.41839512177418126,1.5965303416892573,0.4418460259810355,1.4845863495485747,0.5385481902541772,1.8200260405344264,0.5802763766445246,3.696721223832843,1.1787711181962643,0.16749760567075556,5.947017186979151,4.464679490389063,4.744115575174064,5.342906963511169,3.887831200260382,0.2473222389669734,1.3430026701670463,3.3251418368583323,1.066880701624732,1.6807520518610954,0.4992519441758374,0.1944291112572586,1.0008466863624226,1.2046261550154016,2.839860930118737
Cell_297,1.2758446052250227,2.6681380430868082,0.7596987472496733,0.23822307516834923,1.7626076473693535,3.5994920875055394,0.6566563911012494,1.9866862936352778,2.0480356368408383,0.9600128982338885,2.1233733839458173,1.5918974438199858,2.1246786698389677,1.8438182459069887,1.0797133226049211,3.9765175526071346,5.412240253031058,4.263261524762132,3.961204354003418,4.316436897509665,1.6756890029527303,2.6438520470650726,0.19122128187586657,0.9259696075842206,2.48887332502648,0.49238926838564173,0.49504306267561143,1.1887000815793929,0.17089909387543573,4.350834700337319
Cell_298,1.6579522531727213,1.9806748229785218,2.9305901620988224,6.236524580695751,1.08327468951705,1.5351813426854723,0.5269887611000512,0.32831405313717904,0.7243472339718857,1.0641918798488044,2.971714800265503,4.436261990589635,0.3833502667010704,0.7783961073310428,1.9077695677847868,4.711393123232993,3.512881440875789,5.815202379322528,3.09515386745458,3.487602742544058,1.8409666376937894,3.0343781503134433,1.5347592631122715,1.3203157502682814,1.0835793643065068,1.2550650745494882,0.9490588959640598,1.8865206304244768,1.2560370545667692,5.96102042706272
Cell_299,1.5896823571465428,0.9507537234671553,0.39002238473159073,0.4511496083532735,1.6471923570822846,0.6856315109711423,1.3804421650800576,3.1714289211800013,0.3017483952777588,1.0114592298439233,0.19906366058000788,1.4280002197042856,0.23106627115030415,0.29248114632338534,4.067228878480722,4.222973009856361,3.2933474641104823,5.145847239234165,2.1533458606597513,4.722777726310009,1.6064550714915284,2.3633889124516445,0.3378176992570092,0.4898343714709226,0.6241108497629797,0.5152741060138275,2.23872371001818,1.6087631789622403,1.8242716523015268,0.18443720602711333
Cell_300,1.396413533862337,3.550672858301216,5.412431877101656,0.7374228250987088,2.4037877194731916,0.504057556172478,0.19498546007170534,0.2127175125274298,3.1919586425274002,0.7938609212207461,0.6455188877142138,2.175443330852566,0.2791141741046548,1.756254054995296,0.9478213954187614,8.090342725082706,3.865681498145808,4.263051108393091,2.4687458620268945,8.214434001095327,0.825858066274117,4.210752341859786,0.13033424456332562,1.4908756649024477,5.185230512122593,0.6180843298837637,1.4046957548437284,3.275262969770796,0.8371851649489714,0.19886333656594388
